Date,Open,High,Low,Close,Adj Close,Volume
2016-05-31,4120.000000,4120.000000,4088.800049,4090.500000,4090.500000,629
2016-06-01,4076.389893,4080.000000,4030.989990,4061.000000,4061.000000,152
2016-06-02,4059.000000,4091.000000,4059.000000,4091.000000,4091.000000,307
2016-06-03,4038.050049,4081.000000,4038.050049,4081.000000,4081.000000,235
2016-06-06,4030.000000,4105.000000,4030.000000,4105.000000,4105.000000,87
2016-06-07,4180.000000,4310.000000,4180.000000,4264.000000,4264.000000,5278
2016-06-08,4270.000000,4359.770020,4225.000000,4263.419922,4263.419922,2907
2016-06-09,4269.790039,4281.009766,4228.000000,4228.000000,4228.000000,785
2016-06-10,4100.000000,4180.000000,4080.000000,4089.899902,4089.899902,2164
2016-06-13,4220.000000,4232.000000,4105.000000,4105.910156,4105.910156,615
2016-06-14,4111.740234,4111.740234,4050.000000,4050.000000,4050.000000,108
2016-06-15,4181.959961,4181.959961,4126.000000,4126.000000,4126.000000,177
2016-06-16,4100.000000,4129.830078,4075.000000,4129.830078,4129.830078,327
2016-06-17,4117.430176,4117.430176,4014.929932,4014.929932,4014.929932,324
2016-06-20,4100.000000,4155.000000,4088.500000,4105.299805,4105.299805,762
2016-06-21,4099.000000,4108.990234,4090.000000,4090.000000,4090.000000,268
2016-06-22,4000.000000,4000.000000,3625.000000,3638.689941,3638.689941,14601
2016-06-23,3617.250000,3617.250000,3512.399902,3579.520020,3579.520020,8621
2016-06-24,3606.300049,3652.500000,3589.600098,3647.979980,3647.979980,2284
2016-06-27,3610.000000,3797.379883,3585.000000,3795.280029,3795.280029,6137
2016-06-28,3872.000000,3872.000000,3771.300049,3800.000000,3800.000000,4429
2016-06-29,3810.000000,3903.199951,3810.000000,3886.399902,3886.399902,2102
2016-06-30,3908.000000,3925.000000,3880.000000,3889.300049,3889.300049,1622
2016-07-01,3800.000000,4000.000000,3800.000000,3970.000000,3970.000000,1585
2016-07-04,3970.000000,3970.000000,3965.000000,3965.000000,3965.000000,41
2016-07-05,3964.500000,4033.000000,3895.000000,4009.000000,4009.000000,3859
2016-07-06,3947.000000,4027.500000,3947.000000,4025.000000,4025.000000,1539
2016-07-07,4081.000000,4100.000000,4070.000000,4080.500000,4080.500000,1004
2016-07-08,4050.000000,4050.000000,4000.000000,4015.000000,4015.000000,1388
2016-07-11,4055.000000,4185.000000,4055.000000,4160.000000,4160.000000,3001
2016-07-12,4148.000000,4155.000000,4112.000000,4122.000000,4122.000000,2454
2016-07-13,4070.000000,4100.000000,4060.000000,4060.010010,4060.010010,521
2016-07-14,4060.010010,4097.200195,4056.000000,4061.000000,4061.000000,564
2016-07-15,4088.000000,4100.000000,4055.000000,4077.000000,4077.000000,400
2016-07-18,4100.000000,4180.000000,4094.800049,4172.000000,4172.000000,1749
2016-07-19,4200.000000,4250.000000,4169.600098,4176.000000,4176.000000,1150
2016-07-20,4180.000000,4258.000000,4180.000000,4258.000000,4258.000000,568
2016-07-21,4175.000000,4175.000000,4090.000000,4096.000000,4096.000000,1117
2016-07-22,4085.000000,4170.500000,4085.000000,4127.500000,4127.500000,1149
2016-07-25,4205.000000,4330.700195,4205.000000,4312.649902,4312.649902,2810
2016-07-26,4265.000000,4315.000000,4250.000000,4315.000000,4315.000000,1153
2016-07-27,4310.270020,4360.000000,4300.000000,4300.000000,4300.000000,1425
2016-07-28,4291.799805,4355.399902,4291.799805,4355.399902,4355.399902,163
2016-07-29,4388.000000,4420.000000,4388.000000,4405.189941,4405.189941,326
2016-08-01,4370.000000,4408.000000,4330.200195,4337.209961,4337.209961,1902
2016-08-02,4299.990234,4319.200195,4185.000000,4308.000000,4308.000000,2275
2016-08-03,4285.000000,4332.600098,4249.399902,4270.000000,4270.000000,2689
2016-08-04,4199.799805,4356.000000,4199.799805,4356.000000,4356.000000,6056
2016-08-05,4360.899902,4360.899902,4297.000000,4327.799805,4327.799805,449
2016-08-08,4340.000000,4340.000000,4200.000000,4200.000000,4200.000000,382
2016-08-09,4235.000000,4235.000000,4217.390137,4229.799805,4229.799805,603
2016-08-10,4180.000000,4180.000000,4137.000000,4150.000000,4150.000000,437
2016-08-11,4135.009766,4135.009766,4088.000000,4110.259766,4110.259766,1572
2016-08-12,4075.000000,4110.000000,4075.000000,4110.000000,4110.000000,288
2016-08-15,4115.830078,4119.000000,4070.000000,4078.500000,4078.500000,642
2016-08-16,4065.000000,4075.000000,4030.000000,4050.000000,4050.000000,856
2016-08-17,4088.600098,4092.000000,4078.600098,4085.000000,4085.000000,439
2016-08-18,4030.000000,4080.000000,4030.000000,4071.300049,4071.300049,329
2016-08-19,4076.300049,4115.990234,4076.300049,4115.990234,4115.990234,327
2016-08-22,4110.000000,4115.990234,4085.000000,4085.000000,4085.000000,354
2016-08-23,4086.000000,4234.979980,4086.000000,4206.500000,4206.500000,3491
2016-08-24,4300.000000,4300.000000,4120.000000,4128.000000,4128.000000,245
2016-08-25,4127.990234,4127.990234,4078.810059,4078.810059,4078.810059,158
2016-08-26,4062.000000,4090.000000,4030.000000,4090.000000,4090.000000,1025
2016-08-29,4025.000000,4030.000000,4002.060059,4010.000000,4010.000000,1308
2016-08-30,3990.000000,4008.600098,3975.600098,3990.000000,3990.000000,934
2016-08-31,3950.000000,3995.000000,3950.000000,3974.000000,3974.000000,358
2016-09-01,3950.000000,3950.000000,3765.000000,3771.219971,3771.219971,4387
2016-09-02,3783.000000,3783.000000,3651.000000,3672.000000,3672.000000,6365
2016-09-05,3590.000000,3720.000000,3570.000000,3720.000000,3720.000000,83
2016-09-06,3720.000000,3750.000000,3674.419922,3699.929932,3699.929932,3661
2016-09-07,3750.000000,3750.000000,3686.000000,3710.000000,3710.000000,2034
2016-09-08,3680.000000,3702.000000,3650.000000,3691.000000,3691.000000,483
2016-09-09,3748.000000,3748.000000,3668.000000,3670.000000,3670.000000,522
2016-09-12,3731.800049,3813.429932,3731.800049,3739.000000,3739.000000,845
2016-09-13,3739.000000,3740.000000,3715.000000,3740.000000,3740.000000,656
2016-09-14,3769.000000,3795.000000,3769.000000,3780.000000,3780.000000,1528
2016-09-15,3821.600098,3886.989990,3821.600098,3879.000000,3879.000000,1625
2016-09-19,3950.000000,4100.000000,3950.000000,4054.000000,4054.000000,3870
2016-09-20,4077.000000,4100.000000,4045.000000,4080.000000,4080.000000,1402
2016-09-21,4070.000000,4100.000000,4001.000000,4044.000000,4044.000000,1624
2016-09-22,3999.000000,4052.000000,3990.000000,4052.000000,4052.000000,1258
2016-09-23,4073.000000,4134.000000,4063.000000,4130.000000,4130.000000,966
2016-09-26,4130.000000,4175.000000,4130.000000,4156.000000,4156.000000,3035
2016-09-27,4121.000000,4121.000000,4000.000000,4044.979980,4044.979980,534
2016-09-28,4029.110107,4034.000000,3975.000000,4000.000000,4000.000000,2239
2016-09-29,3975.000000,3985.000000,3935.000000,3935.000000,3935.000000,1199
2016-09-30,3900.010010,3960.000000,3900.010010,3946.000000,3946.000000,1223
2016-10-03,4092.000000,4161.200195,4092.000000,4123.299805,4123.299805,2475
2016-10-04,4089.000000,4095.000000,4040.000000,4087.000000,4087.000000,1380
2016-10-05,4100.000000,4100.000000,4050.000000,4050.000000,4050.000000,279
2016-10-06,4020.000000,4020.000000,3860.000000,3882.459961,3882.459961,1554
2016-10-07,3825.000000,3841.010010,3785.790039,3792.000000,3792.000000,1576
2016-10-10,3837.000000,3837.000000,3789.000000,3810.000000,3810.000000,797
2016-10-11,3810.000000,3815.000000,3780.000000,3780.000000,3780.000000,1287
2016-10-12,3832.000000,3839.000000,3821.000000,3821.000000,3821.000000,113
2016-10-13,3809.699951,3820.000000,3792.800049,3792.800049,3792.800049,207
2016-10-14,3751.000000,3780.000000,3730.000000,3734.409912,3734.409912,561
2016-10-17,3700.000000,3708.989990,3633.000000,3669.010010,3669.010010,1444
2016-10-18,3670.000000,3721.000000,3630.000000,3681.000000,3681.000000,2821
2016-10-19,3710.000000,3814.000000,3710.000000,3784.659912,3784.659912,2004
2016-10-20,3670.000000,3730.000000,3670.000000,3721.500000,3721.500000,1144
2016-10-21,3713.399902,3748.800049,3702.409912,3702.409912,3702.409912,375
2016-10-24,3756.300049,3783.000000,3730.000000,3755.010010,3755.010010,399
2016-10-25,3768.600098,3768.600098,3740.000000,3748.560059,3748.560059,687
2016-10-26,3775.000000,3795.000000,3740.000000,3793.939941,3793.939941,1771
2016-10-27,3927.989990,4005.090088,3800.000000,3823.270020,3823.270020,5149
2016-10-28,3873.979980,3874.000000,3785.000000,3800.000000,3800.000000,862
2016-10-31,3758.000000,3758.000000,3700.000000,3740.000000,3740.000000,1716
2016-11-01,3740.000000,3740.000000,3633.500000,3670.000000,3670.000000,882
2016-11-03,3670.000000,3670.000000,3601.000000,3601.000000,3601.000000,1593
2016-11-04,3619.959961,3682.500000,3600.000000,3600.000000,3600.000000,488
2016-11-07,3610.000000,3612.500000,3575.000000,3603.000000,3603.000000,17094
2016-11-08,3600.000000,3642.000000,3596.000000,3596.000000,3596.000000,12983
2016-11-09,3710.000000,3810.000000,3685.000000,3731.810059,3731.810059,14921
2016-11-10,3798.979980,3878.000000,3732.409912,3823.149902,3823.149902,2830
2016-11-11,3843.149902,3932.000000,3840.000000,3913.699951,3913.699951,21435
2016-11-14,3913.699951,3913.699951,3708.620117,3750.000000,3750.000000,999
2016-11-15,3750.000000,3758.600098,3705.000000,3720.000000,3720.000000,3067
2016-11-16,3690.000000,3738.429932,3690.000000,3728.000000,3728.000000,693
2016-11-17,3795.000000,3840.000000,3795.000000,3840.000000,3840.000000,431
2016-11-18,3911.000000,3911.000000,3799.000000,3848.590088,3848.590088,20117
2016-11-22,3810.000000,3937.590088,3810.000000,3936.760010,3936.760010,2195
2016-11-23,3965.000000,4056.000000,3965.000000,4010.020020,4010.020020,45628
2016-11-24,4010.020020,4010.020020,4000.000000,4000.000000,4000.000000,75
2016-11-25,4000.000000,4061.399902,4000.000000,4040.000000,4040.000000,21739
2016-11-28,4011.000000,4096.100098,4000.000000,4049.000000,4049.000000,21493
2016-11-29,4049.000000,4049.000000,3947.000000,3955.000000,3955.000000,21520
2016-11-30,3930.000000,3930.000000,3857.000000,3862.000000,3862.000000,41942
2016-12-01,3895.000000,3897.000000,3787.600098,3787.600098,3787.600098,20502
2016-12-02,3787.600098,3787.600098,3715.000000,3726.000000,3726.000000,21120
2016-12-05,3790.000000,3866.000000,3780.000000,3853.070068,3853.070068,12716
2016-12-06,3792.699951,3792.699951,3726.000000,3786.000000,3786.000000,4350
2016-12-07,3794.000000,3928.000000,3794.000000,3928.000000,3928.000000,15501
2016-12-08,3910.000000,3910.000000,3895.000000,3900.000000,3900.000000,137
2016-12-09,3900.000000,3920.000000,3900.000000,3920.000000,3920.000000,10326
2016-12-13,3920.000000,4070.000000,3920.000000,4019.010010,4019.010010,3204
2016-12-14,4020.000000,4130.000000,4015.000000,4088.500000,4088.500000,2233
2016-12-15,4103.000000,4110.000000,4045.000000,4045.000000,4045.000000,166
2016-12-16,4061.000000,4135.000000,4055.000000,4134.000000,4134.000000,495
2016-12-19,4116.000000,4160.000000,4116.000000,4152.000000,4152.000000,1723
2016-12-20,4199.990234,4264.000000,4199.990234,4264.000000,4264.000000,778
2016-12-21,4264.000000,4330.000000,4264.000000,4286.000000,4286.000000,23853
2016-12-22,4338.000000,4351.000000,4310.000000,4335.000000,4335.000000,19689
2016-12-23,4332.000000,4400.000000,4332.000000,4394.799805,4394.799805,13634
2016-12-26,4404.000000,4407.000000,4404.000000,4407.000000,4407.000000,60
2016-12-27,4450.000000,4570.000000,4450.000000,4555.009766,4555.009766,19181
2016-12-28,4570.000000,4619.290039,4519.000000,4564.899902,4564.899902,11436
2016-12-29,4510.000000,4510.000000,4437.500000,4448.790039,4448.790039,59978
2016-12-30,4440.000000,4440.000000,4387.000000,4420.160156,4420.160156,15724
2017-01-02,4420.200195,4623.000000,4420.160156,4420.160156,4420.160156,30
2017-01-03,4555.000000,4575.000000,4522.000000,4570.000000,4570.000000,34619
2017-01-04,4609.000000,4928.700195,4609.000000,4884.890137,4884.890137,20888
2017-01-05,4785.000000,4870.000000,4748.839844,4855.939941,4855.939941,56148
2017-01-06,4880.000000,4905.000000,4835.000000,4835.000000,4835.000000,753
2017-01-09,4855.000000,4951.000000,4855.000000,4951.000000,4951.000000,1426
2017-01-10,5000.000000,5000.000000,4910.000000,5000.000000,5000.000000,2418
2017-01-11,5000.000000,5050.000000,4950.000000,5032.589844,5032.589844,2552
2017-01-12,5032.100098,5032.100098,4915.000000,5000.000000,5000.000000,628
2017-01-13,5000.000000,5149.979980,5000.000000,5115.000000,5115.000000,2351
2017-01-16,5350.000000,5350.000000,5300.000000,5349.000000,5349.000000,133
2017-01-17,5349.000000,5349.000000,5058.649902,5100.000000,5100.000000,2317
2017-01-18,5135.000000,5248.000000,5135.000000,5248.000000,5248.000000,2442
2017-01-19,5391.000000,5445.700195,5287.000000,5348.060059,5348.060059,5287
2017-01-20,5323.000000,5325.000000,5285.000000,5286.500000,5286.500000,411
2017-01-23,5400.000000,5400.000000,5320.000000,5320.000000,5320.000000,687
2017-01-24,5360.000000,5467.939941,5360.000000,5467.939941,5467.939941,1763
2017-01-25,5529.000000,5529.000000,5350.990234,5368.939941,5368.939941,1721
2017-01-26,5353.000000,5393.000000,5329.020020,5359.080078,5359.080078,543
2017-01-27,5261.009766,5274.500000,5250.000000,5254.000000,5254.000000,169
2017-01-30,5150.000000,5202.000000,5121.020020,5200.000000,5200.000000,393
2017-01-31,5200.000000,5300.000000,5200.000000,5243.000000,5243.000000,225
2017-02-01,5220.000000,5249.979980,5188.000000,5249.000000,5249.000000,668
2017-02-02,5249.979980,5249.979980,5155.000000,5160.000000,5160.000000,282
2017-02-03,5150.000000,5150.000000,5083.009766,5126.000000,5126.000000,515
2017-02-07,5300.000000,5399.959961,5300.000000,5305.000000,5305.000000,1053
2017-02-08,5355.000000,5391.000000,5352.000000,5380.000000,5380.000000,582
2017-02-09,5497.000000,5516.000000,5470.000000,5490.000000,5490.000000,995
2017-02-10,5444.009766,5510.000000,5444.009766,5500.000000,5500.000000,368
2017-02-13,5508.000000,5702.000000,5508.000000,5693.000000,5693.000000,1206
2017-02-14,5750.000000,5809.549805,5700.029785,5729.990234,5729.990234,24791
2017-02-15,5670.000000,5730.000000,5626.020020,5626.020020,5626.020020,21628
2017-02-16,5630.009766,5630.009766,5400.020020,5490.600098,5490.600098,1082
2017-02-17,5450.000000,5552.009766,5450.000000,5532.500000,5532.500000,579
2017-02-20,5562.000000,5573.000000,5562.000000,5573.000000,5573.000000,59
2017-02-21,5565.000000,5747.000000,5560.000000,5573.750000,5573.750000,2537
2017-02-22,5500.009766,5599.979980,5443.000000,5497.500000,5497.500000,2168
2017-02-23,5350.000000,5449.000000,5050.000000,5052.000000,5052.000000,3604
2017-02-24,4968.669922,5120.000000,4960.000000,5100.000000,5100.000000,952
2017-02-27,4998.959961,4998.959961,4829.990234,4900.000000,4900.000000,2349
2017-02-28,4940.000000,5047.990234,4940.000000,5047.990234,5047.990234,3657
2017-03-01,5087.000000,5087.000000,4950.000000,4970.000000,4970.000000,5319
2017-03-02,4977.000000,5150.000000,4977.000000,5018.000000,5018.000000,294
2017-03-03,4920.000000,4920.000000,4900.000000,4915.000000,4915.000000,318
2017-03-06,4900.000000,4900.000000,4850.000000,4900.000000,4900.000000,77
2017-03-07,4900.009766,4908.000000,4865.000000,4865.000000,4865.000000,56
2017-03-08,4845.000000,4900.000000,4845.000000,4870.000000,4870.000000,125
2017-03-09,4870.000000,4910.000000,4840.000000,4865.000000,4865.000000,342
2017-03-10,4814.049805,4814.049805,4750.020020,4784.000000,4784.000000,413
2017-03-13,4808.629883,4825.000000,4804.000000,4804.000000,4804.000000,722
2017-03-14,4955.000000,5080.000000,4955.000000,5080.000000,5080.000000,857
2017-03-15,5078.000000,5078.000000,4940.000000,4940.000000,4940.000000,398
2017-03-16,5000.000000,5079.000000,5000.000000,5037.000000,5037.000000,846
2017-03-17,5099.000000,5099.000000,5000.000000,5000.000000,5000.000000,298
2017-03-21,4920.020020,4947.000000,4800.000000,4815.979980,4815.979980,854
2017-03-22,4861.270020,4861.270020,4798.000000,4808.000000,4808.000000,1077
2017-03-23,4900.000000,4900.000000,4835.500000,4840.000000,4840.000000,1957
2017-03-24,4833.979980,4909.939941,4833.979980,4886.319824,4886.319824,504
2017-03-27,4936.000000,5100.000000,4936.000000,5092.580078,5092.580078,1567
2017-03-28,5200.000000,5295.410156,5200.000000,5271.060059,5271.060059,2753
2017-03-29,5270.000000,5270.000000,5197.569824,5200.000000,5200.000000,718
2017-03-30,5210.000000,5267.500000,5186.799805,5231.000000,5231.000000,1332
2017-03-31,5230.930176,5248.000000,5219.500000,5219.959961,5219.959961,419
2017-04-03,5245.000000,5585.000000,5245.000000,5556.939941,5556.939941,2780
2017-04-04,5610.000000,5730.000000,5610.000000,5720.000000,5720.000000,4616
2017-04-05,5695.000000,5700.000000,5539.000000,5539.000000,5539.000000,4010
2017-04-06,5546.500000,5650.000000,5539.000000,5582.959961,5582.959961,6766
2017-04-07,5580.000000,5645.000000,5580.000000,5631.009766,5631.009766,1144
2017-04-10,5731.000000,5899.959961,5620.000000,5840.000000,5840.000000,2191
2017-04-11,5790.009766,5838.979980,5750.049805,5838.979980,5838.979980,2854
2017-04-12,5750.000000,5760.000000,5538.000000,5538.000000,5538.000000,3560
2017-04-17,5608.299805,5641.979980,5579.000000,5641.979980,5641.979980,451
2017-04-18,5594.979980,5594.979980,5534.000000,5590.000000,5590.000000,680
2017-04-19,5600.000000,5780.000000,5600.000000,5750.000000,5750.000000,1201
2017-04-20,5750.000000,5795.310059,5663.000000,5699.990234,5699.990234,15524
2017-04-21,5700.000000,5832.939941,5700.000000,5832.680176,5832.680176,178
2017-04-24,5772.040039,5772.049805,5723.169922,5768.000000,5768.000000,928
2017-04-25,5850.000000,5925.000000,5833.000000,5917.000000,5917.000000,2839
2017-04-26,5915.000000,6000.000000,5915.000000,5959.000000,5959.000000,1569
2017-04-27,5921.089844,5959.189941,5869.000000,5871.709961,5871.709961,3042
2017-04-28,5876.000000,5921.000000,5859.930176,5921.000000,5921.000000,1070
2017-05-02,6000.000000,6080.000000,5970.000000,5991.689941,5991.689941,2862
2017-05-03,5993.799805,6038.000000,5854.000000,5879.950195,5879.950195,5001
2017-05-04,5850.000000,5850.000000,5546.000000,5628.089844,5628.089844,5737
2017-05-05,5751.189941,5836.979980,5740.000000,5836.979980,5836.979980,2070
2017-05-08,5975.000000,5975.000000,5868.000000,5882.000000,5882.000000,1211
2017-05-09,5982.310059,6168.529785,5982.310059,6160.000000,6160.000000,2797
2017-05-10,6100.000000,6168.870117,6014.700195,6164.000000,6164.000000,3512
2017-05-11,6146.439941,6146.439941,6075.000000,6080.000000,6080.000000,2813
2017-05-12,6088.970215,6126.100098,6063.419922,6109.000000,6109.000000,1645
2017-05-15,5875.000000,5959.000000,5834.049805,5904.339844,5904.339844,3091
2017-05-16,5944.450195,5947.680176,5868.299805,5889.939941,5889.939941,1479
2017-05-17,5990.000000,5990.000000,5700.020020,5734.459961,5734.459961,1294
2017-05-18,5828.000000,5919.000000,5818.620117,5909.000000,5909.000000,1035
2017-05-19,5909.000000,5909.000000,5810.000000,5810.000000,5810.000000,871
2017-05-22,5750.000000,5759.299805,5730.000000,5750.799805,5750.799805,907
2017-05-23,5730.000000,5737.720215,5660.000000,5663.479980,5663.479980,2616
2017-05-24,5696.950195,5750.000000,5693.189941,5722.950195,5722.950195,1255
2017-05-25,5707.000000,5844.310059,5674.250000,5837.000000,5837.000000,1570
2017-05-26,5865.000000,6000.000000,5865.000000,6000.000000,6000.000000,4114
2017-05-29,6000.000000,6000.000000,6000.000000,6000.000000,6000.000000,8
2017-05-30,6025.000000,6275.000000,6025.000000,6269.669922,6269.669922,5327
2017-05-31,6275.000000,6383.000000,6275.000000,6361.200195,6361.200195,982
2017-06-01,6393.640137,6400.000000,6284.839844,6332.589844,6332.589844,1639
2017-06-02,6257.669922,6379.509766,6254.129883,6363.500000,6363.500000,2781
2017-06-05,6179.609863,6379.799805,6179.609863,6378.220215,6378.220215,2652
2017-06-06,6374.000000,6557.620117,6374.000000,6452.720215,6452.720215,1761
2017-06-07,6498.669922,6589.990234,6498.669922,6563.759766,6563.759766,1476
2017-06-08,6600.000000,6760.000000,6583.509766,6735.000000,6735.000000,4325
2017-06-09,6812.770020,6868.129883,6470.000000,6489.600098,6489.600098,12498
2017-06-12,6491.790039,6737.100098,6384.279785,6496.000000,6496.000000,1925
2017-06-13,6700.000000,6782.270020,6655.399902,6779.189941,6779.189941,1470
2017-06-14,6817.500000,6865.430176,6772.000000,6840.209961,6840.209961,1471
2017-06-15,6840.000000,6840.000000,6670.009766,6690.000000,6690.000000,905
2017-06-16,6750.000000,6750.000000,6647.000000,6671.189941,6671.189941,1397
2017-06-19,6693.109863,6694.299805,6632.000000,6664.879883,6664.879883,928
2017-06-20,6800.000000,6800.000000,6720.790039,6767.419922,6767.419922,1189
2017-06-21,6767.419922,6880.000000,6719.000000,6880.000000,6880.000000,3576
2017-06-22,6849.000000,7019.359863,6800.319824,6960.000000,6960.000000,4281
2017-06-23,6960.000000,6960.000000,6882.529785,6899.839844,6899.839844,822
2017-06-26,6896.600098,6896.600098,6650.020020,6750.000000,6750.000000,3362
2017-06-27,6650.000000,6750.000000,6541.000000,6541.000000,6541.000000,322
2017-06-28,6541.000000,6646.000000,6510.000000,6616.270020,6616.270020,13046
2017-06-29,6586.009766,6589.979980,6422.430176,6533.000000,6533.000000,1907
2017-06-30,6501.000000,6602.799805,6501.000000,6578.500000,6578.500000,1481
2017-07-03,6749.979980,6749.979980,6400.009766,6400.009766,6400.009766,1628
2017-07-04,6681.000000,6681.000000,6550.000000,6578.399902,6578.399902,203
2017-07-05,6400.000000,6400.000000,5971.479980,6024.000000,6024.000000,8092
2017-07-06,5870.000000,5870.000000,5600.000000,5634.379883,5634.379883,12193
2017-07-07,5637.000000,5897.979980,5620.000000,5645.000000,5645.000000,3160
2017-07-10,5580.000000,5698.000000,5470.000000,5670.350098,5670.350098,4727
2017-07-11,5735.000000,5899.959961,5735.000000,5846.270020,5846.270020,15482
2017-07-12,5875.000000,5919.979980,5780.000000,5890.720215,5890.720215,4422
2017-07-13,5860.000000,5860.000000,5695.000000,5717.000000,5717.000000,2362
2017-07-14,5680.000000,5740.000000,5672.000000,5730.000000,5730.000000,976
2017-07-17,5731.000000,5731.000000,5570.000000,5600.000000,5600.000000,3362
2017-07-18,5550.000000,5748.000000,5550.000000,5746.000000,5746.000000,4558
2017-07-19,5760.000000,5763.700195,5675.000000,5702.799805,5702.799805,3454
2017-07-20,5750.000000,5765.000000,5690.000000,5765.000000,5765.000000,458
2017-07-21,5743.000000,5800.000000,5743.000000,5794.000000,5794.000000,1260
2017-07-24,5850.149902,6090.979980,5850.149902,6020.020020,6020.020020,7068
2017-07-25,6030.000000,6126.040039,5950.000000,6030.000000,6030.000000,4825
2017-07-26,6100.000000,6130.000000,6040.060059,6063.000000,6063.000000,3964
2017-07-27,6090.000000,6140.000000,5800.000000,5930.000000,5930.000000,3685
2017-07-28,5970.000000,5990.000000,5960.000000,5960.000000,5960.000000,217
2017-07-31,6001.500000,6087.979980,5700.020020,5770.000000,5770.000000,3437
2017-08-01,5770.000000,5770.000000,5660.000000,5676.000000,5676.000000,1769
2017-08-02,5660.000000,5849.979980,5581.500000,5797.459961,5797.459961,3573
2017-08-03,6101.009766,6240.000000,6101.009766,6185.000000,6185.000000,10058
2017-08-04,6200.000000,6369.000000,6200.000000,6357.509766,6357.509766,2200
2017-08-07,6460.000000,6460.000000,6350.000000,6375.000000,6375.000000,1701
2017-08-08,6440.000000,6614.990234,6440.000000,6472.339844,6472.339844,5621
2017-08-09,6499.000000,6660.000000,6499.000000,6550.000000,6550.000000,904
2017-08-10,6530.000000,6530.000000,6330.020020,6387.100098,6387.100098,2175
2017-08-11,6395.000000,6419.979980,6354.000000,6366.000000,6366.000000,1885
2017-08-14,6450.049805,6504.939941,6450.049805,6480.000000,6480.000000,583
2017-08-15,6480.000000,6480.000000,6400.009766,6450.009766,6450.009766,357
2017-08-16,6485.000000,6485.000000,6420.000000,6421.000000,6421.000000,738
2017-08-17,6400.000000,6400.000000,6251.209961,6251.209961,6251.209961,571
2017-08-18,6250.000000,6250.000000,6167.279785,6167.279785,6167.279785,376
2017-08-21,5950.000000,6000.000000,5880.000000,5942.979980,5942.979980,2091
2017-08-22,5980.000000,6199.939941,5960.000000,6025.000000,6025.000000,3038
2017-08-23,6100.000000,6262.000000,6100.000000,6249.520020,6249.520020,2714
2017-08-24,6240.000000,6300.000000,6199.990234,6290.000000,6290.000000,710
2017-08-25,6400.000000,6400.000000,6142.450195,6208.979980,6208.979980,813
2017-08-28,6070.000000,6169.100098,6000.020020,6158.149902,6158.149902,556
2017-08-29,6080.000000,6220.799805,6080.000000,6218.000000,6218.000000,118
2017-08-30,6220.000000,6249.890137,6214.000000,6249.890137,6249.890137,301
2017-08-31,6317.000000,6359.000000,6317.000000,6355.000000,6355.000000,463
2017-09-01,6310.000000,6325.000000,6300.000000,6300.000000,6300.000000,137
2017-09-04,6289.569824,6289.569824,6289.000000,6289.000000,6289.000000,25
2017-09-05,6289.569824,6300.000000,6199.000000,6235.000000,6235.000000,316
2017-09-06,6189.569824,6189.569824,6118.000000,6120.580078,6120.580078,950
2017-09-07,6150.000000,6324.979980,6150.000000,6150.000000,6150.000000,654
2017-09-08,6120.600098,6135.000000,6080.000000,6080.000000,6080.000000,270
2017-09-11,6200.000000,6420.000000,6200.000000,6417.500000,6417.500000,2443
2017-09-12,6500.000000,6550.000000,6360.040039,6360.040039,6360.040039,5031
2017-09-13,6447.000000,6525.000000,6447.000000,6500.000000,6500.000000,1686
2017-09-14,6430.049805,6682.000000,6430.049805,6662.859863,6662.859863,9816
2017-09-15,6662.000000,6700.000000,6600.000000,6700.000000,6700.000000,1331
2017-09-18,6750.000000,6924.979980,6750.000000,6765.020020,6765.020020,1465
2017-09-19,6708.000000,6765.000000,6650.000000,6673.700195,6673.700195,1284
2017-09-20,6743.979980,6743.979980,6598.000000,6735.000000,6735.000000,215
2017-09-21,6734.979980,6734.979980,6530.000000,6545.000000,6545.000000,1341
2017-09-22,6470.000000,6470.000000,6230.000000,6242.000000,6242.000000,2373
2017-09-25,6250.000000,6360.000000,6126.259766,6187.759766,6187.759766,1781
2017-09-26,6282.000000,6282.000000,6142.000000,6203.000000,6203.000000,1153
2017-09-27,6225.000000,6280.500000,6203.000000,6217.500000,6217.500000,566
2017-09-28,6250.000000,6250.000000,6100.000000,6181.709961,6181.709961,4118
2017-09-29,6218.000000,6274.979980,6200.000000,6219.470215,6219.470215,6885
2017-10-02,6149.500000,6259.000000,6140.000000,6237.500000,6237.500000,2574
2017-10-03,6088.000000,6364.000000,6075.000000,6347.169922,6347.169922,3495
2017-10-04,6364.000000,6540.000000,6364.000000,6495.000000,6495.000000,3341
2017-10-05,6370.020020,6564.000000,6370.020020,6563.160156,6563.160156,4348
2017-10-06,6563.160156,6674.990234,6360.520020,6674.990234,6674.990234,1696
2017-10-09,6534.000000,6534.000000,6420.000000,6439.629883,6439.629883,1511
2017-10-10,6439.629883,6680.000000,6435.000000,6663.729980,6663.729980,1302
2017-10-11,6715.000000,6715.000000,6585.000000,6640.000000,6640.000000,3483
2017-10-12,6640.000000,6740.000000,6640.000000,6702.000000,6702.000000,2308
2017-10-13,6735.000000,6742.000000,6719.000000,6740.000000,6740.000000,779
2017-10-16,6727.000000,6727.000000,6620.000000,6683.020020,6683.020020,1480
2017-10-17,6683.000000,6780.000000,6676.000000,6697.000000,6697.000000,6053
